Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Order ID,City,State,Postal Code,Region,Product ID,Product Category,Product Type,Product Name,Price,Quantity,Revenue,Discount,Profit
10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,19505,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7," $7,644.00 ",0%, $272.98 
10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,19506,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2, $224.00 ,0%, $54.86 
4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,19507,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2, $53.00 ,0%, $7.48 
4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,19508,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5, $201.00 ,0%, $18.09 
4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,19509,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3, $42.00 ,0%, $4.58 
4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,19510,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6," $4,139.00 ",0%, $20.69 
8/6/2016,8/11/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,19511,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9, $345.00 ,0%, $15.72 
12/14/2014,12/16/2014,First Class,CS-11845,Cari Sayre,Corporate,United States,19512,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3, $28.00 ,80%, $(13.90)
5/30/2017,6/3/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,19513,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1, $205.00 ,32%, $(6.02)
10/14/2016,10/19/2016,Standard Class,BE-11410,Bobby Elias,Consumer,United States,19514,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5," $8,249.00 ",0%, $544.42 
3/14/2014,3/18/2014,Standard Class,NF-18475,Neil Französisch,Home Office,United States,19515,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,6, $546.00 ,20%, $31.87 
2/17/2014,2/24/2014,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,19516,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,14, $759.00 ,20%, $8.81 
8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,19517,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3, $81.00 ,40%, $4.05 
8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,19518,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,3, $21.00 ,20%, $2.51 
8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,19519,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3," $1,307.00 ",20%, $48.99 
5/8/2017,5/12/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,19520,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4, $324.00 ,0%, $22.70 
2/4/2016,2/9/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,19521,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2, $186.00 ,0%, $3.72 
12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,19522,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3, $972.00 ,20%, $36.45 
12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,19523,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,3, $47.00 ,20%, $5.44 
12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,19524,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3, $98.00 ,20%, $(7.74)
12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,19525,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5, $420.00 ,20%, $29.37 
12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,19526,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5," $1,000.00 ",0%, $39.98 
12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,19527,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3, $94.00 ,20%, $(7.01)
12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,19528,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6," $1,037.00 ",20%, $60.46 
12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,19529,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2, $19.00 ,20%, $3.02 
3/24/2017,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,19530,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2, $26.00 ,20%, $0.96 
7/8/2017,7/12/2017,Standard Class,MR-17545,Mathew Reese,Home Office,United States,19531,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2, $106.00 ,0%, $24.27 
10/26/2017,10/31/2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,19532,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2, $111.00 ,20%, $5.56 
10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,19533,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14," $5,987.00 ",10%, $80.78 
10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,19534,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7, $285.00 ,0%, $12.61 
10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,19535,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2, $67.00 ,0%, $1.34 
10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,19536,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2, $19.00 ,20%, $3.28 
6/12/2017,6/14/2017,Second Class,TS-21610,Troy Staebel,Consumer,United States,19537,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3, $27.00 ,60%, $(6.86)
9/25/2016,9/27/2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,19538,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2, $955.00 ,15%, $84.29 
9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,19539,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5, $85.00 ,0%, $7.77 
9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,19540,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,2, $80.00 ,0%, $18.78 
5/11/2015,5/16/2015,Second Class,PS-18970,Paul Stevenson,Home Office,United States,19541,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7," $1,344.00 ",20%, $16.80 
8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,19542,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3, $107.00 ,20%, $13.32 
8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,19543,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5, $31.00 ,80%, $(9.66)
8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,19544,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2, $113.00 ,20%, $19.14 
8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,19545,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3," $1,108.00 ",32%, $(114.02)
10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,19546,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2, $4.00 ,0%, $0.89 
10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,19547,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2, $152.00 ,0%, $35.66 
6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,19548,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2, $14.00 ,20%, $2.14 
6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,19549,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2, $9.00 ,70%, $(3.86)
6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,19550,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3," $1,361.00 ",20%, $90.72 
5/3/2015,5/6/2015,First Class,NF-18595,Nicole Fjeld,Home Office,United States,19551,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3, $42.00 ,20%, $5.19 
11/10/2015,11/14/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,19552,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6," $3,466.00 ",20%, $43.32 
5/30/2015,6/3/2015,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,19553,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4, $608.00 ,0%, $36.47 
9/22/2016,9/27/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,19554,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7, $479.00 ,20%, $8.55 
11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,19555,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5, $356.00 ,20%, $9.78 
11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,19556,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2, $6.00 ,20%, $0.56 
12/3/2015,12/5/2015,Second Class,HP-14815,Harold Pawlan,Home Office,United States,19557,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7," $1,293.00 ",0%, $84.94 
10/17/2014,10/19/2014,Second Class,EB-14170,Evan Bailliet,Consumer,United States,19558,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2, $11.00 ,60%, $(1.59)
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19559,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5, $663.00 ,20%, $34.79 
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19560,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5, $978.00 ,20%, $(44.02)
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19561,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2, $104.00 ,20%, $10.39 
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19562,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3," $1,296.00 ",20%, $(75.60)
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19563,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3, $675.00 ,70%, $(164.95)
5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,19564,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6,2, $12.00 ,20%, $2.10 
6/1/2015,6/8/2015,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,19565,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2, $24.00 ,0%, $5.76 
3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,19566,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7," $7,878.00 ",20%, $98.48 
3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,19567,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5, $63.00 ,70%, $(10.12)
3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,19568,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2, $8.00 ,20%, $1.06 
7/5/2017,7/7/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,19569,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4, $320.00 ,0%, $22.39 
9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,19570,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,6, $40.00 ,70%, $(4.49)
9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,19571,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2, $67.00 ,20%, $1.68 
9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,19572,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2, $32.00 ,20%, $5.54 
9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,19573,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1, $24.00 ,20%, $7.94 
9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,19574,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,5, $86.00 ,20%, $1.93 
8/13/2015,8/13/2015,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,19575,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3, $95.00 ,0%, $10.41 
5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,19576,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,1, $106.00 ,30%, $(28.69)
5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,19577,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2, $799.00 ,40%, $(79.91)
5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,19578,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5, $525.00 ,30%, $(4.50)
9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,19579,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3," $3,240.00 ",0%, $323.96 
9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,19580,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1, $71.00 ,0%, $3.55 
9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,19581,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5, $150.00 ,0%, $8.69 
9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,19582,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5," $2,947.00 ",10%, $(6.55)
6/7/2016,6/11/2016,Standard Class,RS-19870,Roy Skaria,Home Office,United States,19583,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,6, $58.00 ,20%, $3.50 
6/25/2017,6/27/2017,Second Class,SB-20185,Sarah Brown,Consumer,United States,19584,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1, $401.00 ,20%, $(5.01)
8/26/2017,8/27/2017,First Class,HJ-14875,Heather Jas,Home Office,United States,19585,Detroit,Michigan,48234,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4, $215.00 ,0%, $13.97 
8/26/2016,8/28/2016,First Class,SV-20815,Stuart Van,Corporate,United States,19586,Miami,Florida,33142,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008,1, $31.00 ,20%, $11.24 
11/18/2016,11/18/2016,Same Day,BE-11410,Bobby Elias,Consumer,United States,19587,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5, $306.00 ,20%, $22.16 
4/17/2017,4/22/2017,Standard Class,BM-11575,Brendan Murry,Corporate,United States,19588,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4, $781.00 ,20%, $(43.91)
7/23/2017,7/28/2017,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,19589,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4, $486.00 ,20%, $15.19 
5/11/2014,5/15/2014,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,19590,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3, $52.00 ,20%, $5.68 
5/11/2014,5/15/2014,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,19591,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9, $941.00 ,80%, $(172.56)
7/28/2016,8/1/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,19592,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5, $124.00 ,60%, $(9.88)
7/28/2016,8/1/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,19593,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5," $1,514.00 ",60%, $(378.40)
9/14/2017,9/19/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,19594,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,2, $17.00 ,0%, $3.85 
9/14/2017,9/19/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,19595,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,2, $23.00 ,0%, $5.66 
1/24/2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,19596,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3, $78.00 ,0%, $6.72 
1/24/2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,19597,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2, $554.00 ,20%, $89.95 
1/24/2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,19598,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3, $331.00 ,20%, $8.28 
9/19/2015,9/23/2015,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,19599,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3, $183.00 ,0%, $19.47 
4/14/2015,4/18/2015,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,19600,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1, $35.00 ,20%, $2.64 
5/8/2017,5/11/2017,Second Class,EB-13705,Ed Braxton,Corporate,United States,19601,Mansfield,Texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,8, $332.00 ,20%, $14.52 
9/4/2016,9/9/2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,19602,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5," $1,198.00 ",0%, $114.96 
5/19/2014,5/22/2014,First Class,TD-20995,Tamara Dahlen,Consumer,United States,19603,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5, $171.00 ,0%, $9.23 
6/17/2016,6/23/2016,Standard Class,DM-13345,Denise Monton,Corporate,United States,19604,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3," $1,131.00 ",40%, $(213.56)
11/2/2015,11/5/2015,First Class,EG-13900,Emily Grady,Consumer,United States,19605,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4, $791.00 ,0%, $55.36 
11/4/2017,11/9/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,19606,Lancaster,Ohio,43130,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,4, $283.00 ,20%, $(6.19)
11/4/2017,11/9/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,19607,Lancaster,Ohio,43130,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,3, $583.00 ,20%, $(43.73)
12/5/2017,12/8/2017,Second Class,BF-11080,Bart Folk,Consumer,United States,19608,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,6, $130.00 ,0%, $9.94 
12/5/2017,12/8/2017,Second Class,BF-11080,Bart Folk,Consumer,United States,19609,New York City,New York,10024,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3, $33.00 ,0%, $5.20 
5/16/2016,5/19/2016,Second Class,SC-20095,Sanjit Chand,Consumer,United States,19610,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4," $1,131.00 ",0%, $19.80 
5/16/2016,5/19/2016,Second Class,SC-20095,Sanjit Chand,Consumer,United States,19611,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9, $249.00 ,0%, $13.31 
10/24/2017,10/30/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,19612,Jackson,Mississippi,39212,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4, $47.00 ,0%, $5.26 
9/18/2016,9/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,19613,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2, $480.00 ,20%, $24.00 
11/11/2014,11/13/2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,19614,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1, $23.00 ,0%, $6.89 
11/11/2014,11/13/2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,19615,Seattle,Washington,98115,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7, $715.00 ,0%, $15.32 
